contact_id,message,dir,emotion
user_2149,"You know what, Terror gripping",sent,fear
user_2150,"Just so you know, Terror gripping!!",sent,fear
user_2151,"Hey, Terror gripping honestly",sent,fear
user_2152,"Hey, Terror gripping at the moment",sent,fear
user_2153,"Honestly, Terror gripping today",sent,fear
user_2154,"Hey, Terror gripping!",sent,fear
user_2155,"To be honest, Terror gripping seriously",sent,fear
user_2156,Phobia triggered,sent,fear
user_2157,Phobia triggered honestly,sent,fear
user_2158,"I just want to say, Phobia triggered right now",sent,fear
user_2159,"To be honest, Phobia triggered seriously",sent,fear
user_2160,"To be honest, Phobia triggered at the moment",sent,fear
user_2161,"Hey, Phobia triggered today",sent,fear
user_2162,"Honestly, Phobia triggered seriously",sent,fear
user_2163,Phobia triggered today,sent,fear
user_2164,"Honestly, Phobia triggered right now",sent,fear
user_2165,"You know what, Phobia triggered seriously",sent,fear
user_2166,"I have to tell you, Phobia triggered honestly",sent,fear
user_2167,Afraid of everything,sent,fear
user_2168,"I just want to say, Afraid truly of everything...",sent,fear
user_2169,"I have to tell you, Afraid of everything for real",sent,fear
user_2170,"Just so you know, Afraid of everything!!",sent,fear
user_2171,"Hey, Afraid of everything right now",sent,fear
user_2172,"I have to tell you, Afraid of everything for real",sent,fear
user_2173,"Hey, Afraid of everything right now",sent,fear
user_2174,"Listen, Afraid of truly everything today",sent,fear
user_2175,"To be honest, Afraid of everything honestly",sent,fear
user_2176,"Hey, Afraid of everything at the moment",sent,fear
user_2177,"To be honest, Afraid of extremely everything for real",sent,fear
user_2178,Fear paralyzing,sent,fear
user_2179,"You know what, Fear paralyzing today",sent,fear
user_2180,"To be honest, Fear paralyzing honestly",sent,fear
user_2181,"Listen, Fear paralyzing honestly",sent,fear
user_2182,"Just so you know, Fear paralyzing at the moment",sent,fear
user_2183,"I just want to say, Fear paralyzing at the moment",sent,fear
user_2184,"Just so you know, Fear paralyzing today",sent,fear
user_2185,"Hey, Fear paralyzing seriously",sent,fear
user_2186,"Hey, Fear paralyzing seriously",sent,fear
user_2187,"I have to tell you, Fear paralyzing for real",sent,fear
user_2188,Fear paralyzing!!,sent,fear
user_2189,Wow!,sent,surprise
user_2190,Wow! today,sent,surprise
user_2191,"Hey, Wow! right now",sent,surprise
user_2192,"Just so you know, Wow! right now",sent,surprise
user_2193,"I have to tell you, Wow!...",sent,surprise
user_2194,"I have to tell you, Wow!...",sent,surprise
user_2195,"Just so you know, Wow! right now",sent,surprise
user_2196,"Listen, Wow!!!",sent,surprise
user_2197,"Listen, Wow! today",sent,surprise
user_2198,"I have to tell you, Wow! right now",sent,surprise
user_2199,"To be honest, Wow!...",sent,surprise
user_2200,Oh my!,sent,surprise
user_2201,Oh my!!,sent,surprise
user_2202,"To be honest, Oh my! honestly",sent,surprise
user_2203,"You know what, Oh my! at the moment",sent,surprise
user_2204,"Hey, Oh my!!!",sent,surprise
user_2205,"Just so you know, Oh my! right now",sent,surprise
user_2206,"Hey, Oh my! today",sent,surprise
user_2207,"I just want to say, Oh my! honestly",sent,surprise
user_2208,Oh my! for real,sent,surprise
user_2209,"To be honest, Oh my! right now",sent,surprise
user_2210,Oh my! right now,sent,surprise
user_2211,I can't believe it,sent,surprise
user_2212,"You know what, I can't believe really it seriously",sent,surprise
user_2213,"Just so you know, I can't believe it!",sent,surprise
user_2214,"Honestly, I can't believe it for real",sent,surprise
user_2215,"I have to tell you, I can't believe it!",sent,surprise
user_2216,"Listen, I can't utterly believe it today",sent,surprise
user_2217,"To be honest, I can't believe it honestly",sent,surprise
user_2218,"Just so you know, I can't believe really it!!",sent,surprise
user_2219,"To be honest, I can't believe it today",sent,surprise
user_2220,I can't believe really it at the moment,sent,surprise
user_2221,"Listen, I can't believe it today",sent,surprise
user_2222,What a surprise,sent,surprise
user_2223,"Listen, What a surprise!",sent,surprise
user_2224,"You know what, What a truly surprise honestly",sent,surprise
user_2225,"You know what, What a surprise for real",sent,surprise
user_2226,"Hey, What a surprise for real",sent,surprise
user_2227,What really a surprise at the moment,sent,surprise
user_2228,"Hey, What a surprise",sent,surprise
user_2229,"Just so you know, What a truly surprise right now",sent,surprise
user_2230,"To be honest, What a surprise",sent,surprise
user_2231,"Listen, What a so surprise right now",sent,surprise
user_2232,"Just so you know, What so a surprise seriously",sent,surprise
user_2233,Never expected this,sent,surprise
user_2234,"I just want to say, Never expected truly this seriously",sent,surprise
user_2235,"To be honest, Never expected totally this!!",sent,surprise
user_2236,"To be honest, Never expected completely this seriously",sent,surprise
user_2237,"Hey, Never expected this seriously",sent,surprise
user_2238,"You know what, Never expected so this honestly",sent,surprise
user_2239,"To be honest, Never extremely expected this!!",sent,surprise
user_2240,"You know what, Never expected incredibly this!!",sent,surprise
user_2241,"I have to tell you, Never expected this!",sent,surprise
user_2242,"To be honest, Never expected incredibly this today",sent,surprise
user_2243,"I have to tell you, Never expected so this honestly",sent,surprise
user_2244,Caught me off guard,sent,surprise
user_2245,"Listen, Caught me off totally guard at the moment",sent,surprise
user_2246,"I have to tell you, Caught me off extremely guard right now",sent,surprise
user_2247,"Just so you know, Caught me off guard for real",sent,surprise
user_2248,"I just want to say, Caught very me off guard",sent,surprise
user_2249,"I have to tell you, Caught me extremely off guard at the moment",sent,surprise
user_2250,"Listen, Caught me off guard",sent,surprise
user_2251,"Honestly, Caught me off guard for real",sent,surprise
user_2252,"I just want to say, Caught me off guard...",sent,surprise
user_2253,"Hey, Caught me off guard for real",sent,surprise
user_2254,"Just so you know, Caught me totally off guard right now",sent,surprise
user_2255,Didn't see that coming,sent,surprise
user_2256,"Honestly, Didn't see that incredibly coming",sent,surprise
user_2257,"Listen, Didn't so see that coming...",sent,surprise
user_2258,"I just want to say, Didn't see that coming seriously",sent,surprise
user_2259,"Hey, Didn't see absolutely that coming",sent,surprise
user_2260,"Just so you know, Didn't see extremely that coming at the moment",sent,surprise
user_2261,"I just want to say, Didn't see that coming honestly",sent,surprise
user_2262,Didn't see totally that coming for real,sent,surprise
user_2263,"I have to tell you, Didn't see very that coming",sent,surprise
user_2264,"I just want to say, Didn't totally see that coming at the moment",sent,surprise
user_2265,"Hey, Didn't see that truly coming for real",sent,surprise
user_2266,Jaw dropping,sent,surprise
user_2267,"Listen, Jaw dropping honestly",sent,surprise
user_2268,"Honestly, Jaw dropping right now",sent,surprise
user_2269,"I just want to say, Jaw dropping!",sent,surprise
user_2270,"Honestly, Jaw dropping at the moment",sent,surprise
user_2271,"To be honest, Jaw dropping right now",sent,surprise
user_2272,"To be honest, Jaw dropping right now",sent,surprise
user_2273,Jaw dropping!,sent,surprise
user_2274,"I have to tell you, Jaw dropping at the moment",sent,surprise
user_2275,"Just so you know, Jaw dropping right now",sent,surprise
user_2276,Jaw dropping at the moment,sent,surprise
user_2277,Speechless,sent,surprise
user_2278,"Listen, Speechless for real",sent,surprise
user_2279,"Just so you know, Speechless today",sent,surprise
user_2280,Speechless...,sent,surprise
user_2281,"You know what, Speechless...",sent,surprise
user_2282,Speechless at the moment,sent,surprise
user_2283,"Listen, Speechless right now",sent,surprise
user_2284,"I just want to say, Speechless...",sent,surprise
user_2285,"Hey, Speechless!",sent,surprise
user_2286,Speechless at the moment,sent,surprise
user_2287,Speechless!!,sent,surprise
user_2288,Mind blown,sent,surprise
user_2289,"I have to tell you, Mind blown right now",sent,surprise
user_2290,Mind blown at the moment,sent,surprise
user_2291,"I have to tell you, Mind blown honestly",sent,surprise
user_2292,"Just so you know, Mind blown seriously",sent,surprise
user_2293,"Honestly, Mind blown seriously",sent,surprise
user_2294,"Hey, Mind blown right now",sent,surprise
user_2295,"I just want to say, Mind blown!",sent,surprise
user_2296,"Just so you know, Mind blown honestly",sent,surprise
user_2297,"Hey, Mind blown seriously",sent,surprise
user_2298,"I have to tell you, Mind blown right now",sent,surprise
user_2299,Incredible,sent,surprise
user_2300,"I have to tell you, Incredible seriously",sent,surprise
user_2301,"Hey, Incredible!",sent,surprise
user_2302,"I have to tell you, Incredible honestly",sent,surprise
user_2303,"Honestly, Incredible honestly",sent,surprise
user_2304,"I have to tell you, Incredible!!",sent,surprise
user_2305,Incredible honestly,sent,surprise
user_2306,Incredible today,sent,surprise
user_2307,"Just so you know, Incredible right now",sent,surprise
user_2308,"To be honest, Incredible!",sent,surprise
user_2309,Incredible...,sent,surprise
user_2310,Astonishing,sent,surprise
user_2311,"I have to tell you, Astonishing...",sent,surprise
user_2312,Astonishing seriously,sent,surprise
user_2313,"You know what, Astonishing!",sent,surprise
user_2314,"Just so you know, Astonishing...",sent,surprise
user_2315,Astonishing seriously,sent,surprise
user_2316,"Listen, Astonishing for real",sent,surprise
user_2317,"Listen, Astonishing today",sent,surprise
user_2318,"Honestly, Astonishing seriously",sent,surprise
user_2319,"You know what, Astonishing right now",sent,surprise
user_2320,"Honestly, Astonishing seriously",sent,surprise
user_2321,Shocking news,sent,surprise
user_2322,"Honestly, Shocking news at the moment",sent,surprise
user_2323,"Honestly, Shocking news today",sent,surprise
user_2324,"I have to tell you, Shocking news seriously",sent,surprise
user_2325,"Listen, Shocking news",sent,surprise
user_2326,"To be honest, Shocking news!",sent,surprise
user_2327,"Hey, Shocking news today",sent,surprise
user_2328,"Listen, Shocking news for real",sent,surprise
user_2329,Shocking news!!,sent,surprise
user_2330,"Honestly, Shocking news!",sent,surprise
user_2331,"Honestly, Shocking news today",sent,surprise
user_2332,Unexpected turn,sent,surprise
user_2333,"You know what, Unexpected turn at the moment",sent,surprise
user_2334,"Listen, Unexpected turn today",sent,surprise
user_2335,"You know what, Unexpected turn...",sent,surprise
user_2336,"Just so you know, Unexpected turn honestly",sent,surprise
user_2337,"Honestly, Unexpected turn seriously",sent,surprise
user_2338,Unexpected turn...,sent,surprise
user_2339,"Listen, Unexpected turn for real",sent,surprise
user_2340,"Just so you know, Unexpected turn!!",sent,surprise
user_2341,"I have to tell you, Unexpected turn!",sent,surprise
user_2342,"Honestly, Unexpected turn honestly",sent,surprise
user_2343,Plot twist,sent,surprise
user_2344,"Honestly, Plot twist today",sent,surprise
user_2345,"Hey, Plot twist at the moment",sent,surprise
user_2346,"You know what, Plot twist at the moment",sent,surprise
user_2347,"I have to tell you, Plot twist right now",sent,surprise
user_2348,Plot twist right now,sent,surprise
user_2349,"I just want to say, Plot twist for real",sent,surprise
user_2350,"Honestly, Plot twist!",sent,surprise
user_2351,"To be honest, Plot twist!!",sent,surprise
user_2352,"I have to tell you, Plot twist honestly",sent,surprise
user_2353,"I have to tell you, Plot twist for real",sent,surprise
user_2354,Never thought I'd see this,sent,surprise
user_2355,"I just want to say, Never thought I'd see utterly this at the moment",sent,surprise
user_2356,"You know what, Never completely thought I'd see this honestly",sent,surprise
user_2357,"You know what, Never thought I'd incredibly see this honestly",sent,surprise
user_2358,"Hey, Never thought I'd see this at the moment",sent,surprise
user_2359,Never thought I'd see incredibly this...,sent,surprise
user_2360,"To be honest, Never thought I'd see this...",sent,surprise
user_2361,"Just so you know, Never thought truly I'd see this seriously",sent,surprise
user_2362,"To be honest, Never thought I'd see this...",sent,surprise
user_2363,Never thought I'd see this!,sent,surprise
user_2364,"Honestly, Never thought I'd see this honestly",sent,surprise
user_2365,Out of nowhere,sent,surprise
user_2366,"Honestly, Out of extremely nowhere right now",sent,surprise
user_2367,"Listen, Out very of nowhere...",sent,surprise
user_2368,"I just want to say, Out of nowhere honestly",sent,surprise
user_2369,"You know what, Out of extremely nowhere",sent,surprise
user_2370,"Listen, Out of nowhere at the moment",sent,surprise
user_2371,"Hey, Out so of nowhere right now",sent,surprise
user_2372,"To be honest, Out of nowhere right now",sent,surprise
user_2373,"You know what, Out utterly of nowhere for real",sent,surprise
user_2374,"Just so you know, Out of nowhere at the moment",sent,surprise
user_2375,"Just so you know, Out of nowhere",sent,surprise
user_2376,Surprise surprise,sent,surprise
user_2377,"Honestly, Surprise surprise today",sent,surprise
user_2378,"You know what, Surprise surprise!",sent,surprise
user_2379,"Hey, Surprise surprise...",sent,surprise
user_2380,"You know what, Surprise surprise!",sent,surprise
user_2381,"Listen, Surprise surprise seriously",sent,surprise
user_2382,Surprise surprise!,sent,surprise
user_2383,Surprise surprise right now,sent,surprise
user_2384,"I have to tell you, Surprise surprise today",sent,surprise
user_2385,"Hey, Surprise surprise!!",sent,surprise
user_2386,"You know what, Surprise surprise",sent,surprise
user_2387,Well I'll be,sent,surprise
user_2388,"I just want to say, Well I'll incredibly be at the moment",sent,surprise
user_2389,"Just so you know, Well I'll be right now",sent,surprise
user_2390,Well I'll so be!,sent,surprise
user_2391,"I just want to say, Well I'll be seriously",sent,surprise
user_2392,"To be honest, Well I'll be",sent,surprise
user_2393,"I have to tell you, Well utterly I'll be at the moment",sent,surprise
user_2394,"To be honest, Well I'll really be...",sent,surprise
user_2395,"You know what, Well absolutely I'll be for real",sent,surprise
user_2396,Well I'll be!!,sent,surprise
user_2397,"To be honest, Well very I'll be right now",sent,surprise
user_2398,Color me surprised,sent,surprise
user_2399,"Just so you know, Color me surprised at the moment",sent,surprise
user_2400,"I have to tell you, Color me surprised!",sent,surprise
user_2401,"Just so you know, Color me surprised right now",sent,surprise
user_2402,"Honestly, Color me surprised!",sent,surprise
user_2403,Color me surprised today,sent,surprise
user_2404,"Honestly, Color me surprised...",sent,surprise
user_2405,"I just want to say, Color me surprised honestly",sent,surprise
user_2406,"You know what, Color me completely surprised!",sent,surprise
user_2407,Color me totally surprised seriously,sent,surprise
user_2408,"You know what, Color absolutely me surprised at the moment",sent,surprise
user_2409,Knock me over with a feather,sent,surprise
user_2410,"You know what, Knock me totally over with a feather",sent,surprise
user_2411,"I have to tell you, Knock me over with a feather today",sent,surprise
user_2412,"I have to tell you, Knock me over with a incredibly feather at the moment",sent,surprise
user_2413,"I have to tell you, Knock me over with a feather today",sent,surprise
user_2414,"I have to tell you, Knock me over with a feather!",sent,surprise
user_2415,"I just want to say, Knock me over really with a feather",sent,surprise
user_2416,"Honestly, Knock extremely me over with a feather...",sent,surprise
user_2417,"Honestly, Knock me over incredibly with a feather at the moment",sent,surprise
user_2418,"I have to tell you, Knock me so over with a feather for real",sent,surprise
user_2419,"Honestly, Knock very me over with a feather",sent,surprise
user_2420,Who would have thought,sent,surprise
user_2421,"Listen, Who would very have thought",sent,surprise
user_2422,"Hey, Who really would have thought honestly",sent,surprise
user_2423,"Honestly, Who would have thought for real",sent,surprise
user_2424,"I just want to say, Who would completely have thought!",sent,surprise
user_2425,"Honestly, Who would have thought right now",sent,surprise
user_2426,"You know what, Who completely would have thought at the moment",sent,surprise
user_2427,"I just want to say, Who would incredibly have thought honestly",sent,surprise
user_2428,"Honestly, Who would have thought...",sent,surprise
user_2429,"To be honest, Who completely would have thought right now",sent,surprise
user_2430,"You know what, Who would incredibly have thought!!",sent,surprise
user_2431,Blown away,sent,surprise
user_2432,"Honestly, Blown away",sent,surprise
user_2433,Blown away,sent,surprise
user_2434,Blown away at the moment,sent,surprise
user_2435,Blown away...,sent,surprise
user_2436,"You know what, Blown away",sent,surprise
user_2437,Blown away!,sent,surprise
user_2438,"Listen, Blown away",sent,surprise
user_2439,"To be honest, Blown away right now",sent,surprise
user_2440,Blown away for real,sent,surprise
user_2441,"Just so you know, Blown away",sent,surprise
user_2442,Taken aback,sent,surprise
user_2443,"Honestly, Taken aback for real",sent,surprise
user_2444,"To be honest, Taken aback!",sent,surprise
user_2445,"Just so you know, Taken aback honestly",sent,surprise
user_2446,"Honestly, Taken aback seriously",sent,surprise
user_2447,"I have to tell you, Taken aback at the moment",sent,surprise
user_2448,"Listen, Taken aback honestly",sent,surprise
user_2449,"Listen, Taken aback...",sent,surprise
user_2450,"Listen, Taken aback right now",sent,surprise
user_2451,"I have to tell you, Taken aback honestly",sent,surprise
user_2452,"I have to tell you, Taken aback!!",sent,surprise
user_2453,Completely unexpected,sent,surprise
user_2454,"To be honest, Completely unexpected honestly",sent,surprise
user_2455,Completely unexpected today,sent,surprise
user_2456,"Just so you know, Completely unexpected today",sent,surprise
user_2457,"I just want to say, Completely unexpected right now",sent,surprise
user_2458,"Hey, Completely unexpected honestly",sent,surprise
user_2459,"You know what, Completely unexpected",sent,surprise
user_2460,"Listen, Completely unexpected seriously",sent,surprise
user_2461,"You know what, Completely unexpected seriously",sent,surprise
user_2462,"Hey, Completely unexpected!!",sent,surprise
user_2463,"You know what, Completely unexpected seriously",sent,surprise
user_2464,Surprised beyond belief,sent,surprise
user_2465,"I have to tell you, Surprised beyond belief right now",sent,surprise
user_2466,"Just so you know, Surprised totally beyond belief!",sent,surprise
user_2467,"Honestly, Surprised really beyond belief at the moment",sent,surprise
user_2468,"You know what, Surprised beyond really belief for real",sent,surprise
user_2469,"I just want to say, Surprised beyond incredibly belief",sent,surprise
user_2470,Surprised beyond belief!,sent,surprise
user_2471,"I just want to say, Surprised beyond really belief!",sent,surprise
user_2472,"I just want to say, Surprised truly beyond belief honestly",sent,surprise
user_2473,"I have to tell you, Surprised beyond belief today",sent,surprise
user_2474,"Just so you know, Surprised totally beyond belief seriously",sent,surprise
user_2475,Eyes wide open,sent,surprise
user_2476,"I have to tell you, Eyes wide open!",sent,surprise
user_2477,"Honestly, Eyes wide completely open!!",sent,surprise
user_2478,"I have to tell you, Eyes so wide open at the moment",sent,surprise
user_2479,"To be honest, Eyes wide open today",sent,surprise
user_2480,"Hey, Eyes wide open honestly",sent,surprise
user_2481,Eyes wide open honestly,sent,surprise
user_2482,"Just so you know, Eyes really wide open...",sent,surprise
user_2483,Eyes wide open!!,sent,surprise
user_2484,"Hey, Eyes wide open!",sent,surprise
user_2485,"Hey, Eyes really wide open!",sent,surprise
user_2486,Mouth hanging open,sent,surprise
user_2487,"I have to tell you, Mouth hanging open",sent,surprise
user_2488,"I just want to say, Mouth hanging very open...",sent,surprise
user_2489,"Hey, Mouth hanging open",sent,surprise
user_2490,Mouth hanging open,sent,surprise
user_2491,"To be honest, Mouth hanging so open!!",sent,surprise
user_2492,"Honestly, Mouth hanging open seriously",sent,surprise
user_2493,"Just so you know, Mouth hanging open right now",sent,surprise
user_2494,Mouth hanging open seriously,sent,surprise
user_2495,"Just so you know, Mouth incredibly hanging open seriously",sent,surprise
user_2496,"I just want to say, Mouth hanging open right now",sent,surprise
user_2497,Stunned,sent,surprise
user_2498,"To be honest, Stunned!",sent,surprise
user_2499,"Just so you know, Stunned!!",sent,surprise
user_2500,"Hey, Stunned at the moment",sent,surprise
user_2501,"To be honest, Stunned!",sent,surprise
user_2502,"Just so you know, Stunned honestly",sent,surprise
user_2503,"You know what, Stunned honestly",sent,surprise
user_2504,"Just so you know, Stunned seriously",sent,surprise
user_2505,"I have to tell you, Stunned!",sent,surprise
user_2506,"To be honest, Stunned at the moment",sent,surprise
user_2507,"Listen, Stunned seriously",sent,surprise
user_2508,Floored,sent,surprise
user_2509,"I have to tell you, Floored seriously",sent,surprise
user_2510,"Honestly, Floored right now",sent,surprise
user_2511,"Honestly, Floored...",sent,surprise
user_2512,Floored at the moment,sent,surprise
user_2513,"Just so you know, Floored at the moment",sent,surprise
user_2514,Floored!!,sent,surprise
user_2515,"You know what, Floored right now",sent,surprise
user_2516,"I just want to say, Floored seriously",sent,surprise
user_2517,"Listen, Floored at the moment",sent,surprise
user_2518,Floored today,sent,surprise
user_2519,Gobsmacked,sent,surprise
user_2520,"I have to tell you, Gobsmacked!",sent,surprise
user_2521,"Honestly, Gobsmacked seriously",sent,surprise
user_2522,"I have to tell you, Gobsmacked right now",sent,surprise
user_2523,"To be honest, Gobsmacked honestly",sent,surprise
user_2524,Gobsmacked honestly,sent,surprise
user_2525,"Honestly, Gobsmacked seriously",sent,surprise
user_2526,"Hey, Gobsmacked for real",sent,surprise
user_2527,Gobsmacked...,sent,surprise
user_2528,"I just want to say, Gobsmacked honestly",sent,surprise
user_2529,"I just want to say, Gobsmacked right now",sent,surprise
user_2530,Amazed,sent,surprise
user_2531,"Hey, Amazed for real",sent,surprise
user_2532,"I just want to say, Amazed right now",sent,surprise
user_2533,"I have to tell you, Amazed at the moment",sent,surprise
user_2534,"Honestly, Amazed right now",sent,surprise
user_2535,"You know what, Amazed...",sent,surprise
user_2536,Amazed right now,sent,surprise
user_2537,"Hey, Amazed",sent,surprise
user_2538,"Listen, Amazed today",sent,surprise
user_2539,"Just so you know, Amazed!",sent,surprise
user_2540,Amazed honestly,sent,surprise
user_2541,Startled,sent,surprise
user_2542,"Just so you know, Startled",sent,surprise
user_2543,"To be honest, Startled for real",sent,surprise
user_2544,"Just so you know, Startled honestly",sent,surprise
user_2545,"Hey, Startled at the moment",sent,surprise
user_2546,"You know what, Startled seriously",sent,surprise
user_2547,"Just so you know, Startled seriously",sent,surprise
user_2548,"Listen, Startled",sent,surprise
user_2549,"Just so you know, Startled for real",sent,surprise
user_2550,"To be honest, Startled for real",sent,surprise
user_2551,"Listen, Startled for real",sent,surprise
user_2552,Jolted,sent,surprise
user_2553,"Hey, Jolted honestly",sent,surprise
user_2554,"Just so you know, Jolted",sent,surprise
user_2555,"To be honest, Jolted...",sent,surprise
user_2556,"To be honest, Jolted at the moment",sent,surprise
user_2557,"To be honest, Jolted right now",sent,surprise
user_2558,"To be honest, Jolted seriously",sent,surprise
user_2559,Jolted seriously,sent,surprise
user_2560,"You know what, Jolted honestly",sent,surprise
user_2561,"Listen, Jolted honestly",sent,surprise
user_2562,"Listen, Jolted seriously",sent,surprise
user_2563,Caught unawares,sent,surprise
user_2564,Caught unawares,sent,surprise
user_2565,"You know what, Caught unawares honestly",sent,surprise
user_2566,"Just so you know, Caught unawares for real",sent,surprise
user_2567,"Listen, Caught unawares at the moment",sent,surprise
user_2568,Caught unawares today,sent,surprise
user_2569,"Honestly, Caught unawares for real",sent,surprise
user_2570,"Hey, Caught unawares!!",sent,surprise
user_2571,"I have to tell you, Caught unawares for real",sent,surprise
user_2572,"Just so you know, Caught unawares seriously",sent,surprise
user_2573,"To be honest, Caught unawares at the moment",sent,surprise
user_2574,Unpredictable,sent,surprise
user_2575,"Hey, Unpredictable seriously",sent,surprise
user_2576,"Hey, Unpredictable seriously",sent,surprise
user_2577,Unpredictable right now,sent,surprise
user_2578,"Honestly, Unpredictable honestly",sent,surprise
user_2579,Unpredictable for real,sent,surprise
user_2580,"Listen, Unpredictable seriously",sent,surprise
user_2581,"Listen, Unpredictable for real",sent,surprise
user_2582,"Just so you know, Unpredictable at the moment",sent,surprise
user_2583,"I have to tell you, Unpredictable for real",sent,surprise
user_2584,"Hey, Unpredictable honestly",sent,surprise
user_2585,Sudden revelation,sent,surprise
user_2586,"Hey, Sudden revelation today",sent,surprise
user_2587,"I just want to say, Sudden revelation seriously",sent,surprise
user_2588,"I just want to say, Sudden revelation for real",sent,surprise
user_2589,"Honestly, Sudden revelation right now",sent,surprise
user_2590,"To be honest, Sudden revelation...",sent,surprise
user_2591,"To be honest, Sudden revelation!",sent,surprise
user_2592,"Just so you know, Sudden revelation honestly",sent,surprise
user_2593,"You know what, Sudden revelation at the moment",sent,surprise
user_2594,"Just so you know, Sudden revelation!!",sent,surprise
user_2595,"To be honest, Sudden revelation seriously",sent,surprise
user_2596,Bombshell,sent,surprise
user_2597,"You know what, Bombshell",sent,surprise
user_2598,Bombshell for real,sent,surprise
user_2599,"Hey, Bombshell seriously",sent,surprise
user_2600,"You know what, Bombshell seriously",sent,surprise
user_2601,"Honestly, Bombshell honestly",sent,surprise
user_2602,"To be honest, Bombshell honestly",sent,surprise
user_2603,"Listen, Bombshell for real",sent,surprise
user_2604,"Hey, Bombshell today",sent,surprise
user_2605,"Just so you know, Bombshell seriously",sent,surprise
user_2606,"Just so you know, Bombshell honestly",sent,surprise
user_2607,Game changer,sent,surprise
user_2608,"I just want to say, Game changer right now",sent,surprise
user_2609,"Listen, Game changer!",sent,surprise
user_2610,"I have to tell you, Game changer!!",sent,surprise
user_2611,"I have to tell you, Game changer...",sent,surprise
user_2612,"I have to tell you, Game changer!!",sent,surprise
user_2613,"You know what, Game changer...",sent,surprise
user_2614,"To be honest, Game changer...",sent,surprise
user_2615,"I have to tell you, Game changer!",sent,surprise
user_2616,"I just want to say, Game changer for real",sent,surprise
user_2617,"Listen, Game changer...",sent,surprise
user_2618,Didn't see it coming,sent,surprise
user_2619,Didn't see it coming at the moment,sent,surprise
user_2620,Didn't see it coming!,sent,surprise
user_2621,"You know what, Didn't see it truly coming today",sent,surprise
user_2622,"Hey, Didn't see so it coming today",sent,surprise
user_2623,"Honestly, Didn't see it coming seriously",sent,surprise
user_2624,"Listen, Didn't see it incredibly coming!",sent,surprise
user_2625,"Honestly, Didn't see it coming!",sent,surprise
user_2626,"Listen, Didn't see it coming right now",sent,surprise
user_2627,Didn't see it very coming for real,sent,surprise
user_2628,"Just so you know, Didn't completely see it coming seriously",sent,surprise
user_2629,Out of the blue,sent,surprise
user_2630,"Honestly, Out extremely of the blue...",sent,surprise
user_2631,"I just want to say, Out of the blue!",sent,surprise
user_2632,"I have to tell you, Out of the blue seriously",sent,surprise
user_2633,"Just so you know, Out really of the blue seriously",sent,surprise
user_2634,"Listen, Out of the utterly blue seriously",sent,surprise
user_2635,"Hey, Out of the blue...",sent,surprise
user_2636,"Hey, Out of the blue for real",sent,surprise
user_2637,"Hey, Out of the blue for real",sent,surprise
user_2638,"To be honest, Out of the blue right now",sent,surprise
user_2639,Out of the blue today,sent,surprise
user_2640,Bolt from the blue,sent,surprise
user_2641,"I just want to say, Bolt from the blue today",sent,surprise
user_2642,"Hey, Bolt from the blue",sent,surprise
user_2643,"Honestly, Bolt from utterly the blue today",sent,surprise
user_2644,"To be honest, Bolt from the blue today",sent,surprise
user_2645,"Listen, Bolt from the blue honestly",sent,surprise
user_2646,Bolt from truly the blue today,sent,surprise
user_2647,"Hey, Bolt from completely the blue...",sent,surprise
user_2648,"Just so you know, Bolt from the so blue right now",sent,surprise
user_2649,"Hey, Bolt from the blue",sent,surprise
user_2650,"You know what, Bolt from the blue for real",sent,surprise
user_2651,Surprise element,sent,surprise
user_2652,"I just want to say, Surprise element!",sent,surprise
user_2653,"Just so you know, Surprise element!",sent,surprise
user_2654,Surprise element!!,sent,surprise
user_2655,"Hey, Surprise element seriously",sent,surprise
user_2656,"You know what, Surprise element today",sent,surprise
user_2657,Surprise element!,sent,surprise
user_2658,"Hey, Surprise element!",sent,surprise
user_2659,"I just want to say, Surprise element at the moment",sent,surprise
user_2660,"Just so you know, Surprise element",sent,surprise
user_2661,"You know what, Surprise element",sent,surprise
user_2662,Unexpected twist,sent,surprise
user_2663,"To be honest, Unexpected twist...",sent,surprise
user_2664,"You know what, Unexpected twist for real",sent,surprise
user_2665,"I have to tell you, Unexpected twist today",sent,surprise
user_2666,Unexpected twist at the moment,sent,surprise
user_2667,"You know what, Unexpected twist for real",sent,surprise
user_2668,"I have to tell you, Unexpected twist honestly",sent,surprise
user_2669,"Just so you know, Unexpected twist!!",sent,surprise
user_2670,"Just so you know, Unexpected twist!!",sent,surprise
user_2671,"Just so you know, Unexpected twist",sent,surprise
user_2672,"I just want to say, Unexpected twist right now",sent,surprise
user_2673,Shocking revelation,sent,surprise
user_2674,"I just want to say, Shocking revelation for real",sent,surprise
user_2675,"Hey, Shocking revelation at the moment",sent,surprise
user_2676,"Honestly, Shocking revelation today",sent,surprise
user_2677,"I have to tell you, Shocking revelation for real",sent,surprise
user_2678,"Honestly, Shocking revelation seriously",sent,surprise
user_2679,"Just so you know, Shocking revelation!!",sent,surprise
user_2680,"Listen, Shocking revelation at the moment",sent,surprise
user_2681,"Hey, Shocking revelation honestly",sent,surprise
user_2682,"To be honest, Shocking revelation right now",sent,surprise
user_2683,"Listen, Shocking revelation!",sent,surprise
